,X,Y
50864,2467.0,3903.7
50865,2618.3,3496.7
50866,2500.7,3696.4
50867,2670.6,3752.7
50868,2477.5,3692.9
50869,2423.3,3595.3
50870,2606.7,3580.1
50871,2550.8,3678.2
50872,3395.4,2966.8
50873,1346.4,3378.2
50874,2426.6,4638.6
50875,3422.1,3468.5
50876,2729.2,3192.5
50877,3833.6,3905.3
50878,3505.5,3761.1
50879,2885.6,5410.3
50880,2609.0,3559.9
50881,2578.3,3714.6
50882,2591.1,3699.3
50883,2536.0,3605.8
50884,2755.5,3732.0
50885,2605.1,3761.9
50886,2534.9,3716.2
50887,2632.8,3595.9
50888,2665.0,3791.8
50889,2470.2,3695.7
50890,2626.6,3766.7
50891,2511.4,3576.4
50892,2525.7,3599.6
50893,2564.6,3779.0
50894,2527.2,3868.6
50895,2628.3,3655.2
50896,2779.4,3549.6
50897,2361.5,2749.2
50898,2762.2,3900.8
50899,3050.0,3491.8
50900,3066.8,3074.8
50901,2823.0,4006.1
50902,2779.9,4247.2
50903,3509.1,3583.7
50904,2518.7,3730.2
50905,2575.8,3619.0
50906,2668.8,3722.7
50907,2636.6,3729.5
50908,2608.3,3784.0
50909,2653.2,3618.1
50910,2603.3,3642.7
50911,2433.1,3783.8
50912,2429.6,3623.3
50913,2591.2,3645.6
50914,2787.5,3741.8
50915,2497.9,3700.3
50916,2592.8,3616.2
50917,2599.8,3712.5
50918,2697.6,3698.2
50919,2608.3,3751.0
50920,2953.2,4120.9
50921,1657.7,3724.9
50922,1860.9,3576.6
50923,2951.9,3352.0
50924,2758.3,2745.7
50925,2220.4,3939.9
50926,3401.0,3691.8
50927,2648.4,3656.5
50928,2552.0,3527.3
50929,2674.4,3637.0
50930,2768.7,3734.7
50931,2647.7,3753.4
50932,2550.5,3686.3
50933,2685.0,3737.6
50934,2553.4,3648.9
50935,2572.9,3738.1
50936,2648.9,3713.2
50937,2474.2,3658.4
50938,2665.4,3682.9
50939,2785.4,3812.7
50940,2580.7,3774.8
50941,2583.7,3683.6
50942,2640.4,3853.0
50943,2546.6,3675.6
50944,2136.4,4798.5
50945,3054.9,3760.2
50946,930.88,4516.0
50947,1579.1,3238.8
50948,1840.1,4171.7
50949,1806.1,3555.6
50950,2204.0,3916.3
50951,2785.5,3222.3
50952,2502.2,3755.6
50953,2652.7,3769.6
50954,2669.3,3552.6
50955,2593.1,3774.9
50956,2581.1,3763.4
50957,2629.8,3758.2
50958,2592.9,3758.4
50959,2752.5,3718.8
50960,2635.1,3684.0
50961,2446.0,3672.0
50962,2518.5,3631.4
50963,2573.5,3757.2
50964,2608.7,3670.0
50965,2603.6,3667.0
50966,2440.4,3645.0
50967,2473.4,3561.8
50968,2723.6,2982.5
50969,1865.3,3867.4
50970,2710.8,3782.8
50971,2519.6,2894.0
50972,2177.1,3220.2
50973,3543.3,5492.8
50974,1678.6,2768.0
50975,3055.6,3502.4
50976,2720.1,3609.9
50977,2546.3,3579.1
50978,2532.9,3609.3
50979,2583.6,3728.7
50980,2601.2,3629.2
50981,2725.5,3629.3
50982,2682.9,3771.9
50983,2488.6,3777.7
50984,2628.2,3552.3
50985,2767.3,3660.4
50986,2697.2,3583.1
50987,2580.3,3657.5
50988,2705.3,3676.2
50989,2539.0,3641.0
50990,2577.3,3585.6
50991,2691.8,3622.3
50992,2078.3,4169.4
50993,2345.3,3201.5
50994,1883.1,3631.6
50995,2816.2,3014.7
50996,3120.0,3618.8
50997,4146.5,4129.2
50998,3011.5,4571.9
50999,2621.1,3805.0
51000,2619.3,3870.6
51001,2629.2,3773.1
51002,2668.8,3640.7
51003,2653.7,3635.4
51004,2607.2,3658.7
51005,2608.2,3873.4
51006,2720.9,3769.3
51007,2548.8,3729.1
51008,2472.5,3675.7
51009,2593.9,3852.2
51010,2440.8,3673.8
51011,2489.6,3621.9
51012,2500.9,3669.1
51013,2513.8,3632.1
51014,2645.1,3716.2
51015,2654.7,3716.9
51016,3656.2,2795.2
51017,813.47,4467.1
51018,2112.5,3483.0
51019,1305.9,3169.7
51020,2530.7,4195.5
51021,3023.3,2744.5
51022,2292.8,2937.0
51023,1285.2,3871.5
51024,2609.0,3571.6
51025,2613.1,3707.6
51026,2609.0,3723.1
51027,2606.6,3687.9
51028,2626.7,3761.9
51029,2595.5,3589.2
51030,2463.7,3576.8
51031,2580.3,3771.6
51032,2491.9,3566.1
51033,2609.2,3760.5
51034,2575.7,3688.6
51035,2572.1,3659.8
51036,2481.0,3728.4
51037,2596.0,3671.2
51038,2704.4,3820.7
51039,2620.7,3693.4
51040,2815.1,5055.7
51041,2726.9,3471.8
51042,3921.2,4492.5
51043,2010.2,3375.0
51044,1777.2,4274.3
51045,2574.9,4171.8
51046,2601.6,2909.6
51047,2062.1,3912.4
51048,2686.6,3796.3
51049,2516.6,3643.8
51050,2605.4,3762.6
51051,2727.4,3789.4
51052,2394.7,3743.9
51053,2629.0,3588.5
51054,2503.2,3704.8
51055,2619.8,3676.8
51056,2704.4,3777.3
51057,2534.1,3693.9
51058,2764.0,3667.0
51059,2483.6,3806.2
51060,2526.4,3863.8
51061,2635.3,3642.2
51062,2617.9,3815.7
51063,2622.4,3686.7
51064,2358.1,3253.2
51065,2204.6,3418.1
51066,3633.5,3702.8
51067,2908.8,4187.0
51068,3051.0,3432.3
51069,3157.0,5003.6
51070,3044.0,4708.4
51071,2523.6,3457.1
51072,2467.2,3728.0
51073,2668.9,3759.8
51074,2614.1,3877.3
51075,2673.9,3671.2
51076,2524.8,3680.5
51077,2682.9,3813.5
51078,2722.2,3722.9
51079,2578.4,3770.1
51080,2663.9,3528.6
51081,2623.9,3828.8
51082,2648.3,3706.5
51083,2605.2,3731.8
51084,2484.2,3615.2
51085,2558.5,3648.6
51086,2884.8,3702.0
51087,2796.0,3616.7
51088,2987.0,3895.9
51089,1624.6,3450.1
51090,1488.0,3855.5
51091,2301.9,3030.8
51092,3794.5,2672.6
51093,3739.1,3433.8
51094,1994.6,3692.3
51095,3425.6,3306.3
51096,2678.3,3576.5
51097,2771.1,3680.0
51098,2582.2,3532.3
51099,2483.1,3753.6
51100,2570.6,3759.8
51101,2690.3,3853.9
51102,2756.7,3649.9
51103,2492.3,3757.8
51104,2614.5,3811.3
51105,2687.8,3813.8
51106,2602.9,3739.0
51107,2541.6,3728.0
51108,2679.3,3545.8
51109,2584.2,3790.8
51110,2604.8,3704.9
51111,2719.3,3744.1
51112,2592.4,2416.2
51113,2450.0,2393.3
51114,1838.2,4263.7
51115,3682.1,3786.2
51116,3001.9,3358.9
51117,3262.8,4279.7
51118,3088.1,5241.5
51119,2891.0,4306.8
51120,4632.6,4200.6
51121,4633.7,4195.3
51122,4631.6,4180.9
51123,4627.8,4175.2
51124,4638.7,4168.8
51125,4611.9,4175.6
51126,4644.3,4183.5
51127,4641.0,4171.7
51128,4634.8,4175.8
51129,4627.1,4178.9
51130,4634.4,4186.0
51131,4639.2,4163.7
51132,4625.0,4182.1
51133,4622.7,4169.5
51134,4621.8,4180.4
51135,4626.5,4157.1
51136,4590.7,4212.8
51137,4665.6,4100.7
51138,4585.2,4055.5
51139,4650.6,4133.6
51140,4654.1,4070.7
51141,4573.5,4226.7
51142,4603.8,4066.4
51143,4631.9,4142.3
51144,4619.1,4190.1
51145,4626.9,4193.7
51146,4634.4,4200.4
51147,4616.6,4186.7
51148,4632.2,4194.4
51149,4607.2,4184.2
51150,4645.4,4194.0
51151,4629.0,4189.4
51152,4621.3,4188.3
51153,4633.2,4182.0
51154,4621.9,4181.8
51155,4627.3,4190.7
51156,4606.7,4189.5
51157,4640.2,4171.2
51158,4633.9,4179.2
51159,4633.1,4173.3
51160,4525.3,4224.5
51161,4697.4,4213.6
51162,4583.4,4302.3
51163,4583.6,4117.9
51164,4601.1,4125.5
51165,4657.3,4020.9
51166,4625.5,4175.5
51167,4501.1,4101.4
51168,4640.6,4193.7
51169,4622.3,4199.7
51170,4631.5,4172.9
51171,4641.6,4190.1
51172,4613.8,4190.3
51173,4639.3,4191.6
51174,4643.2,4196.6
51175,4625.5,4178.2
51176,4645.1,4185.9
51177,4627.1,4194.2
51178,4647.1,4204.7
51179,4637.9,4186.9
51180,4632.1,4179.7
51181,4633.5,4166.4
51182,4627.7,4184.9
51183,4620.7,4175.8
51184,4862.9,4180.2
51185,4550.7,4221.7
51186,4647.4,4341.6
51187,4645.6,4146.8
51188,4603.4,4308.0
51189,4635.5,4080.9
51190,4652.9,4207.0
51191,4677.8,4231.6
51192,4622.8,4184.9
51193,4623.5,4200.8
51194,4638.7,4201.3
51195,4620.0,4202.9
51196,4626.9,4186.6
51197,4632.6,4191.2
51198,4631.7,4209.7
51199,4633.3,4218.1
51200,4640.3,4197.6
51201,4626.3,4194.6
51202,4613.9,4193.5
51203,4614.4,4175.0
51204,4640.1,4197.7
51205,4621.6,4193.0
51206,4642.4,4200.5
51207,4623.0,4208.8
51208,4534.6,4253.4
51209,4531.9,4395.0
51210,4735.1,4198.6
51211,4747.4,4097.7
51212,4627.9,4196.1
51213,4622.1,4068.5
51214,4665.9,4206.7
51215,4704.8,4204.9
51216,4615.1,4203.9
51217,4640.6,4200.7
51218,4627.4,4197.5
51219,4633.2,4217.6
51220,4635.6,4187.1
51221,4626.4,4183.0
51222,4594.9,4221.0
51223,4621.8,4199.1
51224,4629.5,4186.0
51225,4627.7,4201.4
51226,4620.0,4201.1
51227,4619.7,4187.6
51228,4617.7,4210.3
51229,4611.4,4209.0
51230,4632.3,4192.5
51231,4611.4,4200.7
51232,4460.6,4141.8
51233,4519.1,4243.1
51234,4807.6,4173.6
51235,4711.1,4121.1
51236,4707.7,4245.5
51237,4701.3,4148.9
51238,4713.7,4205.5
51239,4506.6,4156.0
51240,4620.0,4212.5
51241,4625.4,4210.2
51242,4622.8,4218.6
51243,4650.5,4197.5
51244,4623.7,4223.1
51245,4632.5,4203.5
51246,4618.4,4205.4
51247,4643.6,4217.3
51248,4603.9,4199.4
51249,4626.9,4207.0
51250,4608.8,4209.7
51251,4633.0,4211.6
51252,4630.0,4214.5
51253,4621.2,4208.8
51254,4634.0,4202.7
51255,4613.5,4198.5
51256,4662.0,4363.5
51257,4651.5,4216.3
51258,4524.7,4024.7
51259,4556.5,4195.2
51260,4720.7,4094.4
51261,4757.9,4090.5
51262,4822.1,4331.5
51263,4553.8,4237.1
51264,4620.9,4217.7
51265,4630.7,4211.8
51266,4627.8,4218.4
51267,4619.1,4219.4
51268,4638.6,4203.2
51269,4634.4,4218.9
51270,4627.0,4225.2
51271,4607.6,4223.8
51272,4615.3,4202.2
51273,4613.8,4199.5
51274,4606.8,4229.9
51275,4604.7,4205.1
51276,4628.0,4204.3
51277,4613.2,4226.1
51278,4639.6,4222.6
51279,4624.9,4219.8
51280,4578.7,4110.8
51281,4564.7,4218.5
51282,4454.0,4106.4
51283,4822.1,4303.9
51284,4701.3,4087.3
51285,4675.2,4054.2
51286,4638.1,4167.6
51287,4541.6,4086.7
51288,4623.9,4225.6
51289,4620.3,4196.6
51290,4602.9,4215.7
51291,4635.8,4221.2
51292,4614.6,4225.7
51293,4618.3,4209.7
51294,4628.5,4219.0
51295,4625.3,4223.7
51296,4633.4,4222.9
51297,4622.5,4214.0
51298,4610.9,4204.0
51299,4625.5,4204.0
51300,4601.6,4211.7
51301,4610.1,4218.5
51302,4608.5,4202.9
51303,4627.5,4210.8
51304,4689.7,4107.4
51305,4431.8,4092.5
51306,4714.2,4222.9
51307,4627.5,4296.5
51308,4534.9,4244.6
51309,4790.3,4264.0
51310,4777.2,4266.3
51311,4680.4,4306.7
51312,4628.7,4212.6
51313,4634.1,4211.7
51314,4607.8,4229.0
51315,4631.7,4231.6
51316,4607.0,4236.8
51317,4619.0,4234.4
51318,4631.3,4207.6
51319,4613.7,4224.7
51320,4605.2,4237.9
51321,4631.6,4200.7
51322,4610.6,4232.6
51323,4616.7,4197.3
51324,4620.1,4196.8
51325,4612.5,4210.6
51326,4616.3,4218.9
51327,4624.6,4205.0
51328,4373.0,4286.9
51329,4592.8,4111.4
51330,4682.2,4206.4
51331,4596.2,4195.6
51332,4672.0,4331.1
51333,4715.5,4121.6
51334,4500.6,4216.8
51335,4522.0,4270.0
51336,4633.5,4228.6
51337,4607.5,4251.8
51338,4607.8,4217.0
51339,4616.6,4223.6
51340,4620.5,4204.2
51341,4587.7,4220.4
51342,4617.2,4222.0
51343,4596.9,4244.3
51344,4620.3,4230.1
51345,4582.4,4218.1
51346,4588.7,4226.2
51347,4583.5,4253.7
51348,4619.4,4218.1
51349,4631.6,4242.0
51350,4612.7,4224.6
51351,4641.5,4214.7
51352,4642.4,4298.1
51353,4614.5,4206.0
51354,4560.3,4254.2
51355,4739.3,4113.3
51356,4641.8,4088.7
51357,4809.0,4215.8
51358,4578.1,4233.9
51359,4624.3,4141.7
51360,4587.4,4225.4
51361,4616.9,4223.6
51362,4614.7,4203.1
51363,4605.0,4212.4
51364,4607.2,4224.9
51365,4620.5,4220.7
51366,4600.7,4208.8
51367,4619.8,4228.1
51368,4625.3,4247.0
51369,4633.9,4242.1
51370,4598.0,4198.8
51371,4611.0,4222.1
51372,4613.8,4233.4
51373,4626.0,4211.7
51374,4598.6,4212.8
51375,4624.3,4238.8
51376,4621.2,4327.5
51377,4450.5,4184.6
51378,4606.4,4169.4
51379,4578.9,4219.7
51380,4277.9,4118.0
51381,4611.5,4145.6
51382,4655.4,4234.1
51383,4692.5,4147.8
51384,4587.8,4216.7
51385,4620.5,4230.2
51386,4613.2,4238.7
51387,4616.3,4231.9
51388,4589.8,4230.4
51389,4590.3,4245.9
51390,4589.0,4221.2
51391,4614.6,4231.0
51392,4612.8,4235.2
51393,4597.9,4218.1
51394,4607.2,4258.5
51395,4608.0,4240.2
51396,4610.1,4223.6
51397,4614.4,4221.6
51398,4626.4,4236.8
51399,4621.8,4228.7
51400,4561.6,4154.2
51401,4737.7,4260.8
51402,4497.2,4215.3
51403,4688.5,4040.3
51404,4678.3,4314.9
51405,4668.4,4305.4
51406,4650.4,4201.6
51407,4582.9,4277.7
51408,4602.5,4245.0
51409,4608.3,4224.4
51410,4598.0,4246.3
51411,4599.3,4236.3
51412,4606.8,4248.5
51413,4604.6,4235.2
51414,4603.8,4249.9
51415,4642.1,4236.4
51416,4640.7,4244.2
51417,4609.2,4230.5
51418,4609.3,4230.5
51419,4609.6,4236.7
51420,4603.0,4230.9
51421,4621.6,4231.1
51422,4578.7,4236.5
51423,4627.0,4236.3
51424,4665.1,4019.9
51425,4599.0,4079.3
51426,4476.7,4336.5
51427,4614.7,4407.2
51428,4422.5,4160.5
51429,4732.9,4192.8
51430,4622.1,4154.1
51431,4622.6,4273.9
51432,4604.3,4238.6
51433,4609.5,4246.3
51434,4619.9,4245.5
51435,4617.0,4235.4
51436,4607.7,4252.4
51437,4595.6,4207.6
51438,4608.6,4254.0
51439,4625.3,4243.7
51440,4624.8,4255.3
51441,4612.9,4244.1
51442,4612.5,4228.3
51443,4612.6,4246.2
51444,4633.4,4239.8
51445,4616.0,4237.5
51446,4598.7,4223.6
51447,4606.3,4238.5
51448,4800.1,4307.4
51449,4607.7,4239.5
51450,4703.4,4329.9
51451,4724.7,4333.0
51452,4698.3,4284.6
51453,4472.4,4025.1
51454,4590.3,4108.1
51455,4684.6,4155.8
51456,4596.6,4225.3
51457,4629.1,4226.3
51458,4619.0,4253.8
51459,4603.3,4219.9
51460,4637.4,4245.7
51461,4593.0,4256.7
51462,4596.9,4247.3
51463,4597.4,4250.3
51464,4604.5,4249.4
51465,4599.4,4234.9
51466,4611.0,4247.6
51467,4585.4,4252.3
51468,4598.5,4235.5
51469,4596.7,4261.7
51470,4629.6,4247.4
51471,4604.3,4257.7
51472,4446.2,4215.4
51473,4594.2,4239.7
51474,4507.3,4240.7
51475,4518.0,4334.7
51476,4535.2,4381.8
51477,4687.8,4374.9
51478,4593.8,4173.5
51479,4431.0,4334.0
51480,4593.3,4234.2
51481,4603.4,4242.8
51482,4592.7,4249.5
51483,4579.9,4241.3
51484,4613.5,4245.8
51485,4578.9,4270.3
51486,4611.4,4255.1
51487,4620.5,4232.5
51488,4567.5,4287.4
51489,4590.6,4254.6
51490,4590.5,4237.2
51491,4614.2,4253.1
51492,4596.0,4251.6
51493,4588.4,4286.9
51494,4595.5,4261.8
51495,4567.6,4256.6
51496,4553.9,4259.0
51497,4414.5,4228.9
51498,4501.5,4334.9
51499,4382.0,4140.7
51500,4686.1,4224.2
51501,4531.7,4516.0
51502,4450.0,4260.0
51503,4652.9,4391.2
51504,4585.3,4263.4
51505,4603.6,4269.8
51506,4638.2,4280.2
51507,4602.2,4279.1
51508,4594.6,4248.5
51509,4571.5,4285.7
51510,4590.4,4234.8
51511,4606.5,4246.3
51512,4596.9,4258.3
51513,4603.4,4268.1
51514,4577.2,4242.5
51515,4577.2,4256.0
51516,4615.4,4237.7
51517,4606.0,4258.3
51518,4617.2,4239.4
51519,4580.8,4243.1
51520,4413.7,4369.2
51521,4521.0,4265.6
51522,4523.5,4136.6
51523,4510.2,4260.4
51524,4717.1,4293.4
51525,4836.8,4246.8
51526,4904.6,4073.8
51527,4612.6,4233.8
51528,4596.1,4253.6
51529,4587.3,4281.9
51530,4607.5,4266.7
51531,4606.8,4248.4
51532,4606.1,4259.3
51533,4612.2,4278.0
51534,4552.0,4272.1
51535,4605.9,4233.3
51536,4583.3,4272.5
51537,4588.7,4276.8
51538,4602.8,4277.0
51539,4617.2,4261.9
51540,4607.0,4249.9
51541,4581.2,4274.6
51542,4576.4,4259.2
51543,4594.2,4263.7
51544,4608.5,4329.8
51545,4707.4,4293.1
51546,4609.1,4220.1
51547,4671.2,4195.8
51548,4591.4,4462.0
51549,4630.9,4153.7
51550,4575.4,4338.3
51551,4728.7,4231.3
51552,4587.4,4270.7
51553,4559.9,4302.8
51554,4576.6,4283.9
51555,4600.0,4246.0
51556,4597.0,4262.5
51557,4587.0,4275.7
51558,4592.2,4253.1
51559,4565.8,4245.4
51560,4565.2,4278.4
51561,4605.4,4252.9
51562,4587.7,4294.3
51563,4591.7,4277.1
51564,4597.7,4259.2
51565,4587.4,4244.6
51566,4586.4,4274.2
51567,4590.5,4251.3
51568,4790.2,3950.1
51569,4300.3,4312.7
51570,4569.0,4329.5
51571,4666.5,4361.8
51572,4562.2,4134.8
51573,4640.4,4170.1
51574,4571.0,4207.2
51575,4656.6,4336.3
51576,4587.8,4283.2
51577,4623.4,4255.8
51578,4586.3,4263.1
51579,4600.7,4264.3
51580,4589.2,4240.7
51581,4601.9,4231.1
51582,4593.2,4283.9
51583,4571.4,4252.3
51584,4570.1,4244.2
51585,4563.8,4280.8
51586,4603.2,4266.3
51587,4607.2,4258.1
51588,4603.5,4271.7
51589,4582.4,4288.8
51590,4582.2,4233.2
51591,4570.2,4270.9
51592,4468.7,4264.7
51593,4534.3,4119.4
51594,4817.8,4406.5
51595,4449.0,4352.5
51596,4662.3,4264.5
51597,4558.1,4121.3
51598,4493.9,4248.2
51599,4546.8,4079.6
51600,4587.7,4292.3
51601,4597.3,4257.1
51602,4602.8,4250.4
51603,4558.8,4269.8
51604,4591.3,4290.5
51605,4589.7,4264.8
51606,4565.6,4312.6
51607,4575.7,4251.8
51608,4607.0,4276.3
51609,4574.4,4290.0
51610,4589.5,4293.1
51611,4600.6,4247.3
51612,4586.3,4294.2
51613,4596.5,4257.0
51614,4553.2,4231.0
51615,4621.5,4242.7
51616,4743.8,4546.7
51617,4710.4,4415.9
51618,4587.3,4293.0
51619,4674.2,4250.7
51620,4544.3,4248.2
51621,4603.9,4164.0
51622,4441.9,4375.4
51623,4697.0,4347.8
51624,4580.6,4269.1
51625,4590.2,4271.3
51626,4580.9,4280.0
51627,4580.6,4269.4
51628,4582.4,4283.1
51629,4571.6,4262.2
51630,4569.5,4255.7
51631,4577.1,4251.1
51632,4597.3,4263.6
51633,4591.8,4277.6
51634,4601.4,4277.7
51635,4594.0,4262.7
51636,4584.6,4284.4
51637,4578.9,4254.7
51638,4574.1,4280.2
51639,4598.8,4278.7
51640,4588.8,4297.0
51641,4667.3,4232.8
51642,4740.7,4299.3
51643,4596.0,4357.7
51644,4669.2,4376.8
51645,4636.6,4181.1
51646,4784.8,4292.4
51647,4448.7,4310.0
51648,4616.4,4282.6
51649,4574.9,4282.0
51650,4571.7,4297.8
51651,4599.7,4303.3
51652,4593.0,4273.8
51653,4603.2,4284.0
51654,4576.6,4284.0
51655,4570.3,4257.2
51656,4536.1,4290.9
51657,4585.5,4273.2
51658,4576.8,4299.4
51659,4579.5,4260.4
51660,4611.0,4259.8
51661,4575.9,4264.2
51662,4600.4,4245.6
51663,4606.8,4307.6
51664,4618.1,3983.9
51665,4309.9,4374.7
51666,4598.2,4225.3
51667,4681.8,4347.3
51668,4629.9,4230.8
51669,4979.1,4378.3
51670,4397.8,4320.1
51671,4228.2,4404.1
51672,4594.6,4296.7
51673,4585.3,4324.8
51674,4579.5,4283.7
51675,4577.2,4285.7
51676,4597.6,4276.9
51677,4585.2,4278.6
51678,4581.0,4310.1
51679,4575.1,4269.5
51680,4611.7,4263.9
51681,4591.5,4298.3
51682,4599.3,4286.7
51683,4580.6,4258.9
51684,4570.6,4311.2
51685,4575.8,4306.9
51686,4614.8,4281.4
51687,4595.4,4260.2
51688,4349.1,4203.5
51689,4608.6,4240.6
51690,4488.3,4489.4
51691,4554.0,4084.2
51692,4636.7,4228.4
51693,4798.9,4198.4
51694,4546.2,4464.5
51695,4419.9,3917.6
51696,4571.2,4282.9
51697,4550.6,4296.9
51698,4575.7,4273.4
51699,4615.2,4320.4
51700,4560.5,4286.2
51701,4592.3,4297.6
51702,4568.6,4235.8
51703,4544.3,4307.8
51704,4577.2,4268.5
51705,4574.2,4300.7
51706,4572.7,4291.1
51707,4588.6,4271.1
51708,4565.6,4315.8
51709,4576.8,4284.5
51710,4582.7,4269.3
51711,4575.4,4297.1
51712,4689.9,4032.5
51713,4684.3,4235.9
51714,4467.7,4173.7
51715,4622.0,4406.1
51716,4835.2,4494.5
51717,4280.9,4358.7
51718,4765.3,4299.5
51719,4773.4,4243.8
51720,4578.0,4324.3
51721,4588.0,4309.1
51722,4532.4,4304.1
51723,4550.2,4257.6
51724,4587.8,4284.3
51725,4574.2,4289.8
51726,4583.6,4300.7
51727,4567.1,4327.2
51728,4578.6,4305.2
51729,4571.2,4291.4
51730,4613.5,4289.0
51731,4607.8,4280.0
51732,4589.5,4306.6
51733,4541.2,4279.6
51734,4588.7,4264.6
51735,4579.8,4281.4
51736,4685.0,4125.2
51737,4436.0,3996.7
51738,4607.6,4184.5
51739,4751.4,4019.3
51740,4692.3,4379.3
51741,4534.1,4114.6
51742,4393.7,4158.9
51743,4651.3,4335.2
51744,4549.2,4323.0
51745,4598.5,4306.9
51746,4613.9,4284.7
51747,4564.7,4312.2
51748,4546.9,4285.3
51749,4581.1,4286.7
51750,4577.8,4272.5
51751,4538.7,4294.9
51752,4576.1,4287.7
51753,4526.1,4321.6
51754,4580.6,4311.0
51755,4583.4,4317.0
51756,4540.2,4310.5
51757,4545.7,4284.0
51758,4599.5,4327.7
51759,4611.4,4326.3
51760,4454.9,4341.3
51761,4576.4,4421.6
51762,4551.0,4291.2
51763,4431.1,4447.1
51764,4614.7,4672.4
51765,4560.6,4223.6
51766,4688.1,4579.7
51767,4738.6,4380.7
51768,4568.8,4297.3
51769,4533.8,4284.5
51770,4550.2,4303.2
51771,4567.5,4284.4
51772,4554.9,4312.1
51773,4538.9,4296.3
51774,4557.7,4322.9
51775,4561.7,4304.2
51776,4588.5,4291.7
51777,4527.6,4295.0
51778,4591.0,4283.8
51779,4562.1,4311.7
51780,4545.6,4312.6
51781,4574.1,4291.2
51782,4569.6,4284.1
51783,4564.3,4309.4
51784,4546.0,4187.7
51785,4364.2,3882.4
51786,4666.6,4348.0
51787,4410.3,4469.4
51788,4433.6,4437.0
51789,4561.1,4317.9
51790,4296.8,4207.4
51791,4157.3,4480.0
51792,4563.3,4307.6
51793,4554.2,4289.6
51794,4583.2,4253.3
51795,4583.8,4313.2
51796,4578.0,4272.1
51797,4571.5,4284.2
51798,4551.4,4300.4
51799,4564.2,4305.3
51800,4595.2,4283.4
51801,4568.4,4332.1
51802,4594.0,4299.4
51803,4584.2,4328.5
51804,4583.0,4299.1
51805,4539.8,4346.3
51806,4571.7,4299.8
51807,4544.6,4312.3
51808,4473.2,4322.1
51809,4325.8,4237.7
51810,4414.1,4242.4
51811,4202.2,4265.5
51812,4655.6,4451.7
51813,4420.8,4242.3
51814,4528.7,4134.6
51815,4695.5,4158.6
51816,4582.2,4295.7
51817,4587.9,4302.7
51818,4570.8,4301.0
51819,4590.8,4352.6
51820,4591.2,4292.3
51821,4585.4,4278.1
51822,4580.3,4322.3
51823,4559.2,4270.6
51824,4532.5,4273.4
51825,4543.9,4325.2
51826,4549.6,4312.0
51827,4557.0,4304.7
51828,4591.1,4303.6
51829,4564.5,4285.3
51830,4577.2,4336.3
51831,4577.1,4318.1
51832,4389.8,4197.4
51833,4424.1,4415.9
51834,4438.3,4388.8
51835,4567.4,4046.1
51836,4468.8,3817.7
51837,4424.8,4457.9
51838,4631.2,4192.5
51839,4693.9,4204.2
51840,4573.3,4308.9
51841,4549.4,4304.8
51842,4522.7,4285.3
51843,4605.5,4320.1
51844,4558.3,4326.6
51845,4561.5,4311.6
51846,4563.0,4314.0
51847,4571.3,4347.2
51848,4568.4,4298.5
51849,4575.8,4293.5
51850,4564.3,4329.3
51851,4549.2,4329.5
51852,4588.0,4319.7
51853,4551.4,4297.4
51854,4578.7,4323.0
51855,4534.9,4312.4
51856,4663.3,4692.2
51857,4709.4,4268.0
51858,4446.5,4460.1
51859,4538.8,4699.8
51860,4338.7,4111.7
51861,4682.7,4097.6
51862,4405.5,4149.4
51863,4544.6,4008.1
51864,4562.3,4309.1
51865,4576.6,4304.3
51866,4555.8,4327.8
51867,4547.2,4310.6
51868,4537.6,4317.9
51869,4573.5,4306.6
51870,4576.6,4318.8
51871,4563.5,4332.0
51872,4563.5,4274.6
51873,4551.3,4312.0
51874,4548.8,4352.9
51875,4540.0,4328.4
51876,4587.4,4328.6
51877,4558.5,4329.5
51878,4537.2,4289.3
51879,4559.9,4375.4
51880,4769.1,4244.8
51881,4697.1,4375.1
51882,4580.1,4235.3
51883,4353.4,4325.1
51884,4936.2,4657.3
51885,4855.0,4366.1
51886,4909.9,4076.0
51887,4681.8,4403.4
51888,4588.9,4314.6
51889,4530.0,4309.7
51890,4564.1,4307.3
51891,4518.7,4315.4
51892,4573.6,4338.8
51893,4552.4,4303.5
51894,4546.0,4351.0
51895,4557.6,4293.8
51896,4554.6,4284.4
51897,4534.0,4304.4
51898,4549.8,4314.2
51899,4535.5,4349.0
51900,4549.6,4316.2
51901,4572.7,4324.5
51902,4550.1,4314.8
51903,4559.3,4318.1
51904,4626.4,4442.1
51905,4488.2,4308.4
51906,4743.6,4576.1
51907,4616.3,4329.7
51908,4726.2,4444.3
51909,4442.0,4258.6
51910,4953.3,4141.0
51911,4642.5,4297.7
51912,4564.6,4305.0
51913,4576.8,4340.2
51914,4552.3,4349.6
51915,4533.3,4303.1
51916,4565.4,4306.5
51917,4548.1,4336.6
51918,4542.3,4334.8
51919,4544.8,4345.9
51920,4556.4,4322.8
51921,4548.1,4324.3
51922,4584.6,4348.9
51923,4539.5,4327.7
51924,4555.4,4327.2
51925,4553.0,4326.5
51926,4545.8,4336.5
51927,4568.6,4304.8
51928,4552.5,4360.6
51929,4748.2,4394.7
51930,4609.5,4337.6
51931,4258.6,4594.2
51932,4462.3,4518.3
51933,4469.7,4346.0
51934,4364.9,4419.5
51935,4385.9,4199.4
51936,4572.9,4385.0
51937,4561.3,4360.5
51938,4548.2,4279.4
51939,4537.8,4338.3
